image_name,tags,augment
train_7320,clear primary,"[1,0]"
train_36653,blooming clear primary,"[2,0]"
train_33289,haze primary,"[1,1]"
train_6739,clear primary,"[2,0]"
train_28734,agriculture clear cultivation primary,"[1,0]"
train_9115,haze primary water,"[3,1]"
train_22371,cloudy,"[1,1]"
train_15731,clear primary,"[3,0]"
train_34331,haze primary water,"[2,0]"
train_15389,partly_cloudy primary water,"[3,0]"
train_6308,clear primary,"[2,0]"
train_40146,agriculture clear primary,"[2,1]"
train_20339,haze primary water,"[3,1]"
train_140,clear primary,"[3,0]"
train_30805,clear primary,"[2,1]"
train_12729,agriculture clear habitation primary,"[3,0]"
train_30127,agriculture clear cultivation habitation primary road,"[1,1]"
train_17077,clear primary,"[2,1]"
train_27432,clear primary,"[2,0]"
train_32716,clear cultivation habitation primary road water,"[1,1]"
train_35654,partly_cloudy primary,"[3,0]"
train_32342,clear primary,"[2,1]"
train_33802,clear primary,"[3,1]"
train_34124,clear primary,"[1,0]"
train_9307,partly_cloudy primary,"[3,0]"
train_7879,clear cultivation primary water,"[3,0]"
train_20980,agriculture clear primary,"[3,0]"
train_52,agriculture clear habitation primary road water,"[3,1]"
train_14912,clear primary road water,"[1,0]"
train_25049,clear water,"[3,0]"
train_18669,clear primary,"[3,0]"
train_969,partly_cloudy primary,"[1,0]"
train_37532,clear primary,"[2,0]"
train_6480,agriculture cultivation partly_cloudy primary,"[2,0]"
train_29624,clear primary,"[1,1]"
train_20058,clear primary selective_logging,"[2,0]"
train_15579,partly_cloudy primary,"[3,1]"
train_14208,agriculture clear cultivation habitation primary water,"[3,0]"
train_35723,clear primary,"[1,0]"
train_5313,agriculture clear primary,"[3,0]"
train_27976,clear primary,"[3,1]"
train_35070,haze primary,"[2,1]"
train_10423,bare_ground clear habitation primary water,"[2,1]"
train_9817,haze primary,"[3,0]"
train_11340,agriculture clear primary,"[2,0]"
train_4609,agriculture haze primary road,"[1,1]"
train_34151,clear primary,"[2,0]"
train_5195,agriculture clear cultivation habitation primary,"[2,1]"
train_40278,clear primary,"[1,0]"
train_15000,agriculture blooming clear cultivation primary,"[2,1]"
train_19804,agriculture clear primary,"[2,1]"
train_27700,clear primary,"[2,1]"
train_29429,clear primary,"[3,0]"
train_86,clear primary,"[1,0]"
train_37000,bare_ground clear primary,"[1,1]"
train_11071,agriculture clear primary road,"[1,1]"
train_38386,partly_cloudy primary,"[1,0]"
train_30354,clear primary water,"[1,1]"
train_7417,clear primary,"[3,1]"
train_21842,clear primary road water,"[3,1]"
train_32755,clear habitation primary,"[3,0]"
train_34475,clear primary,"[1,0]"
train_12620,clear primary selective_logging,"[1,1]"
train_22383,agriculture partly_cloudy primary,"[2,1]"
train_35795,agriculture clear cultivation primary,"[2,0]"
train_4691,clear primary,"[1,1]"
train_7632,clear primary water,"[2,1]"
train_8732,agriculture clear cultivation primary,"[2,1]"
train_29726,clear primary,"[2,0]"
train_19632,haze primary water,"[3,1]"
train_28098,clear primary,"[3,1]"
train_33251,partly_cloudy primary,"[2,1]"
train_22797,clear primary,"[2,1]"
train_29324,agriculture clear habitation primary road,"[2,0]"
train_35095,agriculture clear primary water,"[2,1]"
train_28678,clear primary,"[2,1]"
train_20017,clear primary,"[2,0]"
train_31257,agriculture clear habitation primary road,"[1,1]"
train_23259,clear primary,"[2,0]"
train_7261,clear primary water,"[3,0]"
train_39210,agriculture clear cultivation primary,"[1,1]"
train_8339,partly_cloudy primary,"[2,0]"
train_36878,agriculture clear primary road,"[2,0]"
train_32220,clear primary,"[3,1]"
train_25315,clear primary,"[1,1]"
train_38117,clear primary,"[1,0]"
train_27473,clear primary water,"[2,0]"
train_3557,clear primary,"[1,1]"
train_27726,partly_cloudy primary,"[1,1]"
train_958,agriculture partly_cloudy primary water,"[2,1]"
train_37358,agriculture clear cultivation habitation primary water,"[2,1]"
train_16434,clear primary,"[2,0]"
train_12040,agriculture clear habitation primary road,"[2,0]"
train_1490,cloudy,"[1,1]"
train_26324,clear primary,"[1,0]"
train_23926,clear primary,"[1,0]"
train_38274,haze primary road water,"[1,0]"
train_9519,agriculture clear habitation primary road water,"[1,1]"
train_27710,agriculture habitation partly_cloudy primary road,"[3,0]"
train_30664,bare_ground clear primary water,"[2,1]"
train_10108,agriculture clear primary road,"[2,0]"
train_33370,agriculture clear primary water,"[3,0]"
train_32827,cloudy,"[1,1]"
train_7754,agriculture clear cultivation primary,"[3,0]"
train_23424,agriculture clear primary road,"[1,0]"
train_37124,agriculture clear primary road,"[2,0]"
train_31075,cloudy,"[2,1]"
train_8676,clear primary water,"[2,0]"
train_4667,clear primary,"[3,0]"
train_35008,partly_cloudy primary,"[2,1]"
train_2938,clear primary,"[1,0]"
train_40199,clear primary water,"[3,0]"
train_5001,agriculture clear road,"[3,1]"
train_28744,partly_cloudy primary water,"[3,1]"
train_2821,clear primary water,"[1,0]"
train_21479,partly_cloudy primary,"[1,0]"
train_29695,clear primary,"[3,1]"
train_12073,partly_cloudy primary,"[1,1]"
train_15847,clear primary road water,"[2,1]"
train_4138,clear primary water,"[2,1]"
train_20708,haze primary,"[2,0]"
train_20508,agriculture clear cultivation primary water,"[1,0]"
train_15508,agriculture clear cultivation habitation primary road,"[2,1]"
train_17441,clear primary,"[3,1]"
train_3584,clear primary,"[1,1]"
train_13553,agriculture partly_cloudy primary road,"[2,1]"
train_31030,cloudy,"[1,1]"
train_22173,clear primary,"[3,1]"
train_24734,clear primary,"[2,0]"
train_26894,clear primary,"[2,1]"
train_34389,habitation partly_cloudy primary road water,"[1,1]"
train_17545,agriculture clear habitation primary road,"[2,1]"
train_28750,partly_cloudy primary,"[2,1]"
train_14032,agriculture clear primary road,"[2,0]"
train_28532,clear primary,"[1,1]"
train_18607,haze primary,"[1,1]"
train_31122,agriculture clear cultivation habitation primary,"[1,1]"
train_5794,agriculture cultivation habitation partly_cloudy primary water,"[3,1]"
train_17325,clear primary,"[1,1]"
train_5882,agriculture clear cultivation primary,"[1,1]"
train_7612,agriculture clear primary,"[2,0]"
train_26748,clear primary selective_logging,"[3,0]"
train_3251,agriculture clear primary road,"[2,1]"
train_29116,clear primary,"[1,0]"
train_10777,agriculture cultivation partly_cloudy primary water,"[1,1]"
train_20361,partly_cloudy primary,"[3,1]"
train_33160,agriculture clear primary,"[1,0]"
train_7741,clear primary,"[3,0]"
train_30825,clear primary road,"[2,1]"
train_18803,clear primary,"[1,0]"
train_23591,clear primary,"[2,0]"
train_25109,cloudy,"[1,1]"
train_26550,agriculture clear habitation primary water,"[1,1]"
train_24967,clear primary,"[3,1]"
train_4052,clear primary,"[2,0]"
train_4438,cloudy,"[2,0]"
train_23258,partly_cloudy primary,"[2,0]"
train_22440,clear primary,"[2,1]"
train_8053,agriculture clear habitation primary road,"[1,1]"
train_30084,agriculture habitation partly_cloudy primary water,"[3,0]"
train_35497,agriculture clear primary,"[3,0]"
train_21663,clear primary,"[3,0]"
train_3311,clear primary,"[1,1]"
train_38989,bare_ground clear primary road,"[2,1]"
train_12502,cloudy,"[1,0]"
train_30722,bare_ground clear primary road,"[2,0]"
train_33114,haze primary,"[3,1]"
train_288,clear primary water,"[2,0]"
train_26420,clear primary,"[3,0]"
train_27794,clear primary,"[3,1]"
train_6340,agriculture clear habitation primary road,"[2,1]"
train_33585,clear primary,"[1,0]"
train_642,clear primary water,"[2,1]"
train_38454,clear primary,"[1,0]"
train_36653,blooming clear primary,"[1,0]"
train_16209,haze primary water,"[1,0]"
train_7312,partly_cloudy primary,"[1,1]"
train_14397,agriculture clear habitation primary road,"[2,0]"
train_21807,clear primary water,"[3,0]"
train_24279,partly_cloudy primary water,"[1,1]"
train_4252,clear primary,"[1,0]"
train_26716,clear primary,"[3,1]"
train_29771,clear primary water,"[3,1]"
train_38506,clear primary,"[3,0]"
train_16368,agriculture clear primary road,"[3,0]"
train_36429,clear habitation primary water,"[3,0]"
train_31196,agriculture clear habitation primary road,"[1,0]"
train_34212,cloudy,"[3,0]"
train_1858,clear primary,"[2,1]"
train_11833,agriculture clear cultivation primary,"[1,0]"
train_1002,clear primary,"[1,0]"
train_14413,partly_cloudy primary road,"[2,1]"
train_6701,agriculture partly_cloudy primary,"[3,1]"
train_20467,partly_cloudy primary,"[2,1]"
train_6644,partly_cloudy primary,"[1,1]"
train_40219,clear primary,"[3,1]"
train_36703,clear primary,"[1,0]"
train_5476,clear primary,"[2,0]"
train_32183,clear primary,"[3,1]"
train_19078,haze primary,"[2,0]"
train_3324,agriculture clear primary,"[3,1]"
train_1896,agriculture clear primary road water,"[2,1]"
train_32434,clear primary,"[3,0]"
train_248,haze primary,"[2,0]"
train_838,clear primary water,"[2,0]"
train_33328,clear primary,"[1,1]"
train_33413,clear primary,"[1,0]"
train_29471,agriculture partly_cloudy primary,"[3,0]"
train_670,agriculture clear cultivation primary road water,"[1,0]"
train_32330,cloudy,"[1,0]"
train_33630,clear primary water,"[3,0]"
train_7136,partly_cloudy primary water,"[1,1]"
train_26011,clear primary water,"[3,0]"
train_5712,clear primary water,"[3,0]"
train_12015,clear primary water,"[1,0]"
train_9838,clear cultivation primary water,"[2,0]"
train_25030,clear primary,"[2,1]"
train_2684,cloudy,"[3,1]"
train_29183,agriculture clear primary road,"[1,1]"
train_17332,haze primary,"[3,0]"
train_12616,clear primary,"[2,1]"
train_4184,agriculture clear primary road water,"[2,1]"
train_17639,agriculture clear primary road water,"[3,0]"
train_17924,partly_cloudy primary,"[3,1]"
train_24566,agriculture clear habitation primary road,"[2,0]"
train_12122,clear primary,"[3,1]"
train_3682,clear primary,"[1,0]"
train_35191,agriculture clear primary water,"[2,1]"
train_16747,agriculture clear primary water,"[3,1]"
train_32410,partly_cloudy primary,"[2,1]"
train_20637,clear primary,"[2,0]"
train_8536,agriculture clear habitation primary road,"[2,0]"
train_17973,agriculture clear cultivation habitation primary water,"[1,0]"
train_22448,agriculture clear habitation primary road,"[1,1]"
train_36182,clear primary,"[1,0]"
train_2589,agriculture clear primary road,"[1,1]"
train_36546,clear primary,"[1,0]"
train_33047,partly_cloudy primary road,"[3,0]"
train_40144,agriculture clear primary road,"[2,0]"
train_24590,clear primary,"[1,1]"
train_32509,clear primary,"[3,1]"
train_35910,clear primary,"[1,0]"
train_21390,clear primary,"[1,1]"
train_5843,clear primary,"[2,1]"
train_10743,agriculture cultivation partly_cloudy primary,"[1,1]"
train_22380,clear cultivation primary,"[3,1]"
train_4042,clear primary,"[1,1]"
train_5416,agriculture clear cultivation habitation primary road water,"[2,0]"
train_6112,clear primary,"[2,1]"
train_17884,partly_cloudy primary water,"[2,0]"
train_30442,bare_ground clear primary road,"[3,0]"
train_25296,agriculture clear cultivation primary,"[3,1]"
train_36237,agriculture clear primary water,"[3,1]"
train_19813,cloudy,"[3,1]"
train_29461,agriculture artisinal_mine clear primary,"[3,1]"
train_36086,agriculture clear primary,"[3,1]"
train_16307,agriculture partly_cloudy primary,"[2,1]"
train_15582,clear primary,"[1,0]"
train_11305,cloudy,"[3,1]"
train_7905,clear primary,"[3,0]"
train_6729,clear primary,"[3,1]"
train_27162,agriculture clear primary,"[2,1]"
train_26342,clear primary,"[3,0]"
train_31642,clear primary road water,"[2,1]"
train_28655,clear primary,"[2,1]"
train_39005,agriculture partly_cloudy primary,"[1,1]"
train_6884,clear primary,"[1,1]"
train_4353,agriculture clear primary,"[2,0]"
train_3529,clear primary water,"[2,1]"
train_13075,partly_cloudy primary,"[2,1]"
train_21521,cloudy,"[3,0]"
train_1937,clear primary,"[3,0]"
train_14057,clear primary,"[3,1]"
train_14908,clear primary,"[3,1]"
train_6218,agriculture clear habitation primary road,"[2,1]"
train_35137,clear primary,"[2,1]"
train_16386,clear primary,"[1,0]"
train_37988,clear primary,"[3,0]"
train_29656,agriculture clear cultivation primary,"[3,1]"
train_185,agriculture artisinal_mine clear cultivation habitation primary road water,"[2,0]"
train_34462,clear primary,"[2,1]"
train_12676,partly_cloudy primary,"[2,0]"
train_11432,clear primary,"[3,1]"
train_38751,partly_cloudy primary road water,"[1,0]"
train_40152,bare_ground partly_cloudy primary road,"[1,0]"
train_26463,agriculture clear primary road,"[1,0]"
train_35629,clear primary,"[1,1]"
train_37550,clear primary,"[1,1]"
train_24320,agriculture clear cultivation habitation primary road water,"[2,0]"
train_924,blow_down clear primary,"[3,0]"
train_27234,agriculture clear primary road,"[3,1]"
train_5276,haze primary road water,"[2,0]"
train_25789,clear primary,"[1,0]"
train_25637,clear primary,"[3,0]"
train_2913,clear cultivation primary,"[3,0]"
train_5840,clear primary,"[2,1]"
train_28277,clear cultivation habitation primary road water,"[1,0]"
train_28053,clear primary,"[1,0]"
train_25601,agriculture clear cultivation primary,"[2,0]"
train_26950,clear primary,"[2,0]"
train_33280,clear primary water,"[1,1]"
train_28099,clear primary,"[1,1]"
train_27777,clear primary,"[1,0]"
train_13990,clear primary,"[3,0]"
train_30462,partly_cloudy primary,"[1,0]"
train_12343,cloudy,"[3,1]"
train_38103,clear primary,"[2,0]"
train_6542,partly_cloudy primary,"[2,0]"
train_7706,agriculture partly_cloudy primary,"[3,0]"
train_14102,agriculture cultivation partly_cloudy primary,"[1,1]"
train_40077,haze primary water,"[3,1]"
train_3744,agriculture clear cultivation habitation primary road,"[1,1]"
train_30345,agriculture habitation haze primary,"[1,0]"
train_33615,clear primary,"[2,0]"
train_38745,clear cultivation primary,"[1,0]"
train_4044,agriculture clear primary road,"[1,0]"
train_33039,cloudy,"[1,0]"
train_23417,cloudy,"[1,0]"
train_10418,agriculture partly_cloudy primary road,"[1,0]"
train_15278,cloudy,"[3,0]"
train_3971,clear primary,"[3,1]"
train_36153,clear primary,"[3,0]"
train_6138,clear primary,"[1,0]"
train_19018,clear habitation primary road,"[2,1]"
train_7654,clear primary,"[1,1]"
train_24940,haze primary water,"[2,0]"
train_30339,partly_cloudy primary,"[2,1]"
train_2109,partly_cloudy primary,"[3,1]"
train_7401,agriculture clear primary road,"[1,1]"
train_31720,clear primary,"[2,0]"
train_21850,agriculture clear cultivation primary road,"[3,0]"
train_31112,clear primary,"[1,1]"
train_22457,clear conventional_mine primary water,"[2,0]"
train_25095,clear primary,"[1,1]"
train_10810,clear primary water,"[1,0]"
train_37718,partly_cloudy primary water,"[3,0]"
train_7038,clear primary,"[3,0]"
train_6322,clear primary water,"[1,1]"
train_36401,agriculture partly_cloudy primary,"[1,1]"
train_20791,haze primary,"[2,0]"
train_11275,clear primary,"[1,0]"
train_10609,cloudy,"[2,1]"
train_27581,blooming clear primary,"[1,1]"
train_12023,agriculture cultivation partly_cloudy primary,"[3,0]"
train_8261,clear primary,"[2,0]"
train_5025,cloudy,"[3,1]"
train_4578,partly_cloudy primary,"[1,1]"
train_21355,clear primary,"[2,0]"
train_21026,blooming clear primary,"[1,0]"
train_16246,partly_cloudy primary,"[2,1]"
train_14029,partly_cloudy primary,"[3,1]"
train_13745,partly_cloudy primary,"[2,0]"
train_15376,agriculture haze primary road,"[2,1]"
train_25489,clear primary,"[1,1]"
train_15482,clear primary,"[3,0]"
train_29560,agriculture clear primary,"[2,0]"
train_40329,clear primary,"[3,1]"
train_26695,clear primary,"[2,0]"
train_22464,partly_cloudy primary,"[1,0]"
train_18224,clear primary,"[1,1]"
train_12746,clear primary road water,"[1,1]"
train_28766,agriculture clear primary,"[2,1]"
train_35528,agriculture clear habitation primary road water,"[2,0]"
train_8182,clear primary,"[2,1]"
train_37447,bare_ground clear primary,"[3,0]"
train_22884,clear primary,"[3,1]"
train_14780,clear primary,"[2,1]"
train_9428,clear primary,"[1,0]"
train_40268,clear primary,"[2,1]"
train_22162,clear primary,"[2,1]"
train_10766,partly_cloudy primary,"[3,0]"
train_27153,clear primary,"[3,1]"
train_28785,agriculture clear primary water,"[2,1]"
train_18449,partly_cloudy primary,"[1,1]"
train_21119,clear primary water,"[2,1]"
train_39619,partly_cloudy primary,"[3,0]"
train_2927,agriculture clear primary water,"[1,0]"
train_25863,agriculture clear primary road water,"[2,1]"
train_13203,clear primary,"[1,1]"
train_29717,clear primary,"[3,0]"
train_27971,partly_cloudy primary,"[3,0]"
train_30945,clear primary,"[2,0]"
train_35892,agriculture clear cultivation primary,"[3,0]"
train_29482,agriculture blooming clear cultivation primary,"[2,1]"
train_3420,clear primary,"[2,1]"
train_1846,cultivation partly_cloudy primary,"[3,0]"
train_34509,haze primary,"[2,0]"
train_39372,partly_cloudy primary,"[2,0]"
train_27025,partly_cloudy primary,"[2,0]"
train_3721,agriculture clear primary,"[1,0]"
train_14485,clear primary road selective_logging,"[1,0]"
train_3341,clear primary,"[2,1]"
train_22736,clear primary,"[3,1]"
train_37973,clear primary,"[2,1]"
train_28623,clear primary,"[1,0]"
train_2178,haze primary water,"[3,1]"
train_20757,clear water,"[1,0]"
train_24241,clear primary water,"[2,1]"
train_40009,agriculture haze primary road water,"[2,0]"
train_15561,clear primary,"[2,0]"
train_10792,agriculture partly_cloudy primary,"[2,0]"
train_26946,agriculture clear primary water,"[3,0]"
train_1873,partly_cloudy primary,"[1,1]"
train_35888,clear primary,"[2,1]"
train_31588,cloudy,"[3,0]"
train_23488,partly_cloudy primary,"[1,0]"
train_6429,clear primary,"[3,0]"
train_29636,clear primary,"[1,1]"
train_16640,clear primary,"[1,1]"
train_27328,partly_cloudy primary,"[3,0]"
train_29676,clear primary,"[1,0]"
train_31704,partly_cloudy primary water,"[2,0]"
train_9782,agriculture clear primary,"[2,0]"
train_18959,partly_cloudy primary,"[3,1]"
train_16456,clear primary water,"[2,1]"
train_34056,clear primary,"[3,0]"
train_14805,agriculture clear primary road,"[2,0]"
train_14169,partly_cloudy primary water,"[3,1]"
train_15112,clear cultivation primary,"[2,0]"
train_20517,clear primary,"[3,1]"
train_5926,agriculture blow_down clear habitation primary,"[1,0]"
train_27292,agriculture cultivation habitation partly_cloudy primary road,"[3,0]"
train_29766,clear primary,"[3,1]"
train_323,partly_cloudy primary,"[3,0]"
train_23671,agriculture clear primary,"[3,0]"
train_10123,partly_cloudy primary water,"[1,1]"
train_2380,cloudy,"[3,1]"
train_24013,cloudy,"[1,0]"
train_16759,agriculture partly_cloudy primary road,"[2,1]"
train_3458,clear primary,"[2,0]"
train_17116,clear primary,"[3,1]"
train_2838,agriculture clear primary road,"[1,1]"
train_23286,clear primary road water,"[2,0]"
train_19590,agriculture clear primary road,"[2,1]"
train_31517,clear primary,"[1,0]"
train_26185,cloudy,"[1,0]"
train_37836,agriculture clear primary road,"[3,0]"
train_26303,clear primary,"[2,0]"
train_21096,agriculture habitation partly_cloudy primary road water,"[2,0]"
train_35001,agriculture clear primary road,"[3,0]"
train_17812,clear primary,"[3,1]"
train_24425,partly_cloudy primary,"[2,1]"
train_22980,agriculture clear cultivation primary,"[1,1]"
train_32817,agriculture clear cultivation primary,"[2,0]"
train_26555,agriculture cultivation habitation partly_cloudy primary road,"[3,1]"
train_20105,clear primary,"[1,1]"
train_31644,agriculture clear cultivation primary road water,"[3,1]"
train_23997,partly_cloudy primary,"[1,1]"
train_8428,clear primary road,"[1,1]"
train_20785,artisinal_mine clear habitation primary road water,"[2,1]"
train_24322,clear primary,"[2,0]"
train_33603,clear primary road selective_logging,"[3,0]"
train_16088,clear primary,"[1,0]"
train_23620,agriculture clear primary road,"[1,0]"
train_4691,clear primary,"[3,1]"
train_7567,clear primary,"[1,1]"
train_39948,agriculture clear cultivation primary road,"[2,1]"
train_13802,artisinal_mine clear primary water,"[3,0]"
train_15090,agriculture cultivation partly_cloudy primary slash_burn,"[3,1]"
train_28937,clear primary water,"[3,0]"
train_444,clear primary road,"[1,1]"
train_15430,partly_cloudy primary,"[1,1]"
train_31931,clear primary,"[3,0]"
train_26260,agriculture clear habitation primary water,"[2,1]"
train_14191,clear primary,"[2,1]"
train_17350,agriculture clear cultivation primary,"[1,0]"
train_3929,agriculture clear cultivation primary,"[3,1]"
train_28503,agriculture clear cultivation primary,"[1,1]"
train_36557,agriculture clear cultivation primary water,"[1,0]"
train_39714,blooming clear primary,"[1,0]"
train_11520,clear primary road water,"[2,0]"
train_13513,clear primary,"[1,1]"
train_106,clear primary,"[1,1]"
train_24887,agriculture partly_cloudy primary road,"[2,0]"
train_26260,agriculture clear habitation primary water,"[3,0]"
train_5712,clear primary water,"[2,1]"
train_6188,clear cultivation primary,"[3,1]"
train_24032,partly_cloudy primary,"[3,1]"
train_39907,clear primary,"[1,1]"
train_18748,clear primary,"[1,0]"
train_32204,clear primary,"[2,0]"
train_12786,bare_ground partly_cloudy primary slash_burn,"[3,1]"
train_13679,clear primary,"[3,0]"
train_31644,agriculture clear cultivation primary road water,"[1,1]"
train_702,agriculture clear primary road,"[3,1]"
train_9964,agriculture clear primary,"[2,1]"
train_22362,agriculture partly_cloudy primary road,"[2,0]"
train_14399,haze primary water,"[3,0]"
train_25371,clear primary,"[3,0]"
train_6741,clear primary,"[2,1]"
train_16179,clear primary,"[2,1]"
train_11465,clear primary,"[3,0]"
train_18872,clear cultivation habitation primary slash_burn water,"[1,0]"
train_40082,clear primary,"[3,0]"
train_36866,clear primary road,"[2,1]"
train_8154,clear primary,"[2,0]"
train_37336,agriculture clear habitation primary road,"[3,0]"
train_33282,blooming clear primary,"[2,0]"
train_25208,agriculture habitation partly_cloudy road,"[3,0]"
train_21043,clear primary,"[1,0]"
train_989,haze primary water,"[3,1]"
train_9871,clear primary water,"[3,0]"
train_28974,cloudy,"[2,0]"
train_9279,clear primary,"[3,0]"
train_25333,clear primary,"[2,1]"
train_12570,clear water,"[3,0]"
train_14197,clear primary,"[2,0]"
train_7253,clear primary,"[3,0]"
train_22015,agriculture clear cultivation primary road,"[2,1]"
train_711,cultivation partly_cloudy primary,"[1,1]"
train_30875,clear habitation road water,"[2,1]"
train_39101,agriculture clear cultivation primary road,"[3,1]"
train_19484,agriculture clear cultivation primary water,"[3,0]"
train_35273,clear primary,"[3,0]"
train_40202,partly_cloudy primary,"[3,0]"
train_15649,clear primary water,"[3,1]"
train_12775,agriculture clear primary,"[3,0]"
train_9827,habitation partly_cloudy primary road,"[1,1]"
train_32691,agriculture clear primary,"[3,1]"
train_713,clear primary,"[3,0]"
train_29689,clear primary,"[3,1]"
train_5496,agriculture clear cultivation primary,"[1,0]"
train_34884,agriculture clear primary road,"[3,0]"
train_7206,clear water,"[2,0]"
train_39799,agriculture clear cultivation primary road,"[3,1]"
train_27987,clear primary,"[1,0]"
train_15339,artisinal_mine clear primary water,"[1,0]"
train_30335,partly_cloudy primary,"[3,0]"
train_8653,haze primary,"[2,0]"
train_32596,agriculture partly_cloudy primary water,"[2,0]"
train_10278,clear primary,"[1,1]"
train_33836,agriculture clear primary,"[1,1]"
train_38190,bare_ground partly_cloudy primary,"[3,1]"
train_12461,partly_cloudy primary,"[1,0]"
train_11170,agriculture clear cultivation habitation primary road,"[3,0]"
train_8208,agriculture clear primary road,"[1,1]"
train_2672,clear cultivation habitation primary road water,"[1,0]"
train_11530,agriculture clear primary,"[3,1]"
train_27924,clear primary water,"[3,0]"
train_23964,clear primary selective_logging,"[3,0]"
train_4527,clear primary selective_logging,"[2,0]"
train_14752,clear primary,"[3,0]"
train_19886,artisinal_mine clear primary,"[3,1]"
train_30302,agriculture clear cultivation habitation primary road,"[2,0]"
train_29044,agriculture clear habitation primary,"[1,0]"
train_13130,cloudy,"[3,0]"
